lat,lon,day,month,year
63.697157,-170.48167,1,1,1975
63.697157,-170.48167,18,11,1975
63.697157,-170.48167,1,10,1975
63.697157,-170.48167,8,7,1975
63.697157,-170.48167,,,
63.697157,-170.48167,13,7,1975
63.697157,-170.48167,,,
63.697157,-170.48167,18,10,1973
63.697157,-170.48167,2,11,1974
63.697157,-170.48167,21,10,1975
63.697157,-170.48167,25,6,1973
63.697157,-170.48167,19,10,1975
63.697157,-170.48167,17,9,1975
63.697157,-170.48167,5,10,1975
63.697157,-170.48167,29,6,1975
63.697157,-170.48167,24,9,1973
63.697157,-170.48167,31,10,1974
63.697157,-170.48167,,,
63.697157,-170.48167,20,9,1974
63.697157,-170.48167,18,9,1973
63.697157,-170.48167,,,
63.697157,-170.48167,16,10,1973
63.697157,-170.48167,31,10,1973
63.697157,-170.48167,17,10,1975
63.697157,-170.48167,22,9,1973
63.697157,-170.48167,2,9,1975
63.697157,-170.48167,27,6,1975
63.697157,-170.48167,,,
63.697157,-170.48167,5,11,1973
63.697157,-170.48167,18,10,1975
63.697157,-170.48167,30,5,1975
63.697157,-170.48167,16,10,1973
63.697157,-170.48167,4,10,1975
63.697157,-170.48167,1,10,1975
63.697157,-170.48167,10,10,1973
63.697157,-170.48167,,,
63.697157,-170.48167,1,11,1974
63.697157,-170.48167,25,6,1973
63.697157,-170.48167,11,10,1973
63.697157,-170.48167,24,9,1973
63.697157,-170.48167,10,10,1973
63.697157,-170.48167,9,1,1979
63.697157,-170.48167,25,6,1973
63.697157,-170.48167,3,10,1973
63.697157,-170.48167,22,6,1977
63.697157,-170.48167,1,10,1975
63.697157,-170.48167,,,
63.697157,-170.48167,30,11,1973
63.697157,-170.48167,31,10,1973
63.697157,-170.48167,12,7,1975
63.697157,-170.48167,,,
63.697157,-170.48167,26,6,1973
63.697157,-170.48167,2,6,1973
63.697157,-170.48167,9,9,1973
63.697157,-170.48167,,,
63.697157,-170.48167,19,9,1973
63.697157,-170.48167,11,7,1975
63.697157,-170.48167,25,6,1973
63.697157,-170.48167,11,6,1974
63.697157,-170.48167,22,6,1973
63.697157,-170.48167,,,
63.697157,-170.48167,5,7,1975
63.697157,-170.48167,27,9,1973
63.697157,-170.48167,25,6,1973
63.697157,-170.48167,24,6,1973
63.697157,-170.48167,20,9,1974
63.697157,-170.48167,22,6,1973
63.697157,-170.48167,19,9,1973
63.697157,-170.48167,19,10,1973
63.697157,-170.48167,,,
63.697157,-170.48167,,,
63.697157,-170.48167,30,11,1973
63.697157,-170.48167,22,9,1973
63.697157,-170.48167,24,6,1973
63.697157,-170.48167,15,10,1975
63.697157,-170.48167,22,6,1973
63.697157,-170.48167,25,6,1973
63.697157,-170.48167,3,10,1973
63.697157,-170.48167,19,9,1973
63.697157,-170.48167,22,6,1973
63.697157,-170.48167,23,6,1973
63.7,-170.48,15,5,1967
63.7,-170.48,2,6,1967
63.7,-170.48,12,5,1967
63.7,-170.48,9,5,1967
63.7,-170.48,5,6,1967
63.7,-170.483333,15,5,1967
63.7,-170.483333,5,6,1967
63.7,-170.483333,2,6,1967
63.7,-170.483333,12,5,1967
63.7,-170.483333,9,5,1967
63.778889,-171.743889,,,
63.778889,-171.743889,8,5,2003
63.779601,-171.740277,,,
63.779601,-171.740277,19,9,2015
63.779601,-171.740277,7,7,2015
63.779601,-171.740277,11,11,2015
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,10,10,2015
63.779601,-171.740277,16,9,2015
63.779601,-171.740277,25,11,2014
63.779601,-171.740277,28,9,2015
63.779601,-171.740277,,,
63.779601,-171.740277,13,10,2015
63.779601,-171.740277,,,
63.779601,-171.740277,30,5,2015
63.779601,-171.740277,15,10,2015
63.779601,-171.740277,,,
63.779601,-171.740277,6,11,2015
63.779601,-171.740277,28,10,2015
63.779601,-171.740277,11,11,2015
63.779601,-171.740277,11,11,2015
63.779601,-171.740277,30,9,2015
63.779601,-171.740277,6,11,2015
63.779601,-171.740277,18,9,2015
63.779601,-171.740277,,,
63.779601,-171.740277,31,8,2015
63.779601,-171.740277,29,9,2015
63.779601,-171.740277,13,10,2015
63.779601,-171.740277,2,11,2015
63.779601,-171.740277,13,9,2015
63.779601,-171.740277,29,8,2015
63.779601,-171.740277,,,
63.779601,-171.740277,8,9,2015
63.779601,-171.740277,13,10,2015
63.779601,-171.740277,9,11,2015
63.779601,-171.740277,7,11,2015
63.779601,-171.740277,15,8,2015
63.779601,-171.740277,31,8,2015
63.779601,-171.740277,16,8,2015
63.779601,-171.740277,,,
63.779601,-171.740277,7,9,2015
63.779601,-171.740277,7,11,2015
63.779601,-171.740277,26,8,2015
63.779601,-171.740277,,,
63.779601,-171.740277,8,8,2015
63.779601,-171.740277,7,7,2015
63.779601,-171.740277,14,8,2015
63.779601,-171.740277,13,8,2015
63.779601,-171.740277,23,7,2015
63.779601,-171.740277,6,9,2015
63.779601,-171.740277,27,5,2015
63.779601,-171.740277,23,7,2015
63.779601,-171.740277,6,8,2015
63.779601,-171.740277,3,7,2015
63.779601,-171.740277,19,8,2015
63.779601,-171.740277,5,6,2015
63.779601,-171.740277,1,6,2015
63.779601,-171.740277,26,7,2015
63.779601,-171.740277,6,6,2015
63.779601,-171.740277,7,6,2015
63.779601,-171.740277,4,8,2015
63.779601,-171.740277,4,6,2015
63.779601,-171.740277,6,6,2015
63.779601,-171.740277,2,6,2015
63.779601,-171.740277,18,7,2015
63.779601,-171.740277,9,6,2015
63.779601,-171.740277,20,6,2015
63.779601,-171.740277,9,6,2015
63.779601,-171.740277,3,7,2015
63.779601,-171.740277,25,7,2015
63.779601,-171.740277,20,6,2015
63.779601,-171.740277,,,
63.779601,-171.740277,1,6,2015
63.779601,-171.740277,18,7,2015
63.779601,-171.740277,14,7,2015
63.779601,-171.740277,30,5,2015
63.779601,-171.740277,6,6,2015
63.779601,-171.740277,19,6,2015
63.779601,-171.740277,9,6,2015
63.779601,-171.740277,26,6,2015
63.779601,-171.740277,19,6,2015
63.779601,-171.740277,15,5,2015
63.779601,-171.740277,30,11,2014
63.779601,-171.740277,,,
63.779601,-171.740277,15,5,2015
63.779601,-171.740277,17,5,2015
63.779601,-171.740277,17,11,2014
63.779601,-171.740277,3,12,2015
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,22,5,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,22,5,2014
63.779601,-171.740277,22,5,2014
63.779601,-171.740277,30,9,2013
63.779601,-171.740277,,,
63.779601,-171.740277,22,5,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,17,12,2013
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,18,8,2014
63.779601,-171.740277,,,
63.779601,-171.740277,28,11,2013
63.779601,-171.740277,,,
63.779601,-171.740277,9,9,2013
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,9,9,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,1,10,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,18,8,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,12,11,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,8,11,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,9,6,2014
63.779601,-171.740277,,,
63.779601,-171.740277,12,10,2014
63.779601,-171.740277,15,9,2014
63.779601,-171.740277,,,
63.779601,-171.740277,14,10,2013
63.779601,-171.740277,17,6,2014
63.779601,-171.740277,1,10,2014
63.779601,-171.740277,,,
63.779601,-171.740277,19,10,2014
63.779601,-171.740277,2,11,2014
63.779601,-171.740277,,,
63.779601,-171.740277,4,11,2014
63.779601,-171.740277,17,9,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,23,5,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,6,6,2014
63.779601,-171.740277,,,
63.779601,-171.740277,5,10,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,17,9,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,18,10,2013
63.779601,-171.740277,30,10,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,24,9,2014
63.779601,-171.740277,23,5,2014
63.779601,-171.740277,,,
63.779601,-171.740277,30,9,2013
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,21,10,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,6,6,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,8,7,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,7,7,2014
63.779601,-171.740277,11,6,2014
63.779601,-171.740277,6,6,2014
63.779601,-171.740277,12,8,2014
63.779601,-171.740277,5,6,2014
63.779601,-171.740277,11,6,2014
63.779601,-171.740277,,,
63.779601,-171.740277,21,6,2014
63.779601,-171.740277,5,6,2014
63.779601,-171.740277,15,6,2014
63.779601,-171.740277,5,6,2014
63.779601,-171.740277,14,6,2014
63.779601,-171.740277,26,9,2013
63.779601,-171.740277,14,8,2014
63.779601,-171.740277,3,8,2014
63.779601,-171.740277,14,6,2014
63.779601,-171.740277,5,11,2013
63.779601,-171.740277,16,12,2013
63.779601,-171.740277,4,11,2013
63.779601,-171.740277,17,9,2014
63.779601,-171.740277,25,9,2013
63.779601,-171.740277,16,9,2013
63.779601,-171.740277,5,6,2014
63.779601,-171.740277,18,8,2014
63.779601,-171.740277,9,6,2014
63.779601,-171.740277,11,11,2013
63.779601,-171.740277,22,5,2014
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,10,10,2013
63.779601,-171.740277,8,6,2014
63.779601,-171.740277,1,11,2013
63.779601,-171.740277,2,10,2013
63.779601,-171.740277,14,10,2013
63.779601,-171.740277,6,9,2014
63.779601,-171.740277,6,6,2014
63.779601,-171.740277,24,9,2013
63.779601,-171.740277,,,
63.779601,-171.740277,17,9,2013
63.779601,-171.740277,,,
63.779601,-171.740277,1,9,2013
63.779601,-171.740277,21,8,2013
63.779601,-171.740277,31,8,2013
63.779601,-171.740277,22,9,2013
63.779601,-171.740277,19,8,2013
63.779601,-171.740277,25,7,2013
63.779601,-171.740277,7,7,2013
63.779601,-171.740277,12,8,2013
63.779601,-171.740277,1,9,2013
63.779601,-171.740277,31,8,2013
63.779601,-171.740277,19,9,2013
63.779601,-171.740277,,,
63.779601,-171.740277,18,9,2013
63.779601,-171.740277,18,9,2013
63.779601,-171.740277,22,9,2013
63.779601,-171.740277,,,
63.779601,-171.740277,10,9,2013
63.779601,-171.740277,29,11,2012
63.779601,-171.740277,21,6,2013
63.779601,-171.740277,,,
63.779601,-171.740277,16,9,2013
63.779601,-171.740277,26,8,2013
63.779601,-171.740277,11,8,2013
63.779601,-171.740277,9,8,2013
63.779601,-171.740277,15,8,2013
63.779601,-171.740277,,,
63.779601,-171.740277,24,7,2013
63.779601,-171.740277,17,9,2013
63.779601,-171.740277,19,9,2013
63.779601,-171.740277,24,9,2013
63.779601,-171.740277,6,7,2013
63.779601,-171.740277,22,8,2013
63.779601,-171.740277,9,8,2013
63.779601,-171.740277,27,8,2013
63.779601,-171.740277,20,8,2013
63.779601,-171.740277,7,8,2013
63.779601,-171.740277,,,
63.779601,-171.740277,8,8,2013
63.779601,-171.740277,25,8,2013
63.779601,-171.740277,1,8,2013
63.779601,-171.740277,18,9,2013
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,22,8,2013
63.779601,-171.740277,5,7,2013
63.779601,-171.740277,27,9,2010
63.779601,-171.740277,29,8,2010
63.779601,-171.740277,8,8,2010
63.779601,-171.740277,13,8,2009
63.779601,-171.740277,15,8,2010
63.779601,-171.740277,15,10,2009
63.779601,-171.740277,,,
63.779601,-171.740277,16,11,2007
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,24,8,2013
63.779601,-171.740277,29,8,2010
63.779601,-171.740277,21,8,2010
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,15,11,2007
63.779601,-171.740277,29,10,2005
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,12,8,2010
63.779601,-171.740277,2,12,2012
63.779601,-171.740277,28,7,2013
63.779601,-171.740277,9,8,2013
63.779601,-171.740277,24,6,2013
63.779601,-171.740277,27,8,2013
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,18,10,2012
63.779601,-171.740277,9,10,2012
63.779601,-171.740277,10,9,2012
63.779601,-171.740277,,,
63.779601,-171.740277,30,10,2012
63.779601,-171.740277,25,11,2012
63.779601,-171.740277,5,11,2012
63.779601,-171.740277,31,10,2012
63.779601,-171.740277,4,9,2012
63.779601,-171.740277,4,10,2012
63.779601,-171.740277,,,
63.779601,-171.740277,27,9,2012
63.779601,-171.740277,7,10,2012
63.779601,-171.740277,9,9,2012
63.779601,-171.740277,,,
63.779601,-171.740277,28,9,2012
63.779601,-171.740277,11,9,2012
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,14,10,2012
63.779601,-171.740277,13,9,2012
63.779601,-171.740277,17,9,2012
63.779601,-171.740277,4,10,2012
63.779601,-171.740277,8,10,2012
63.779601,-171.740277,,,
63.779601,-171.740277,30,9,2012
63.779601,-171.740277,27,9,2012
63.779601,-171.740277,31,8,2012
63.779601,-171.740277,1,9,2012
63.779601,-171.740277,27,8,2012
63.779601,-171.740277,10,9,2012
63.779601,-171.740277,2,11,2011
63.779601,-171.740277,21,10,2011
63.779601,-171.740277,21,10,2011
63.779601,-171.740277,23,10,2012
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,23,11,2012
63.779601,-171.740277,25,11,2012
63.779601,-171.740277,23,11,2012
63.779601,-171.740277,17,11,2012
63.779601,-171.740277,30,10,2012
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,11,9,2012
63.779601,-171.740277,4,9,2012
63.779601,-171.740277,2,9,2012
63.779601,-171.740277,,,
63.779601,-171.740277,23,9,2012
63.779601,-171.740277,16,11,2011
63.779601,-171.740277,27,10,2012
63.779601,-171.740277,23,11,2012
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,,,
63.779601,-171.740277,16,10,2012
63.779601,-171.740277,23,11,2012
63.779601,-171.740277,25,10,2011
63.779601,-171.740277,26,11,2012
63.779601,-171.740277,,,
63.779601,-171.740277,14,9,2012
63.779601,-171.740277,,,
63.779601,-171.740277,7,11,2011
63.779601,-171.740277,14,2,2012
63.779601,-171.740277,16,8,2012
63.779601,-171.740277,,,
63.779601,-171.740277,14,10,2012
63.779601,-171.740277,25,11,2012
63.779601,-171.740277,,,
63.779601,-171.740277,16,10,2012
63.779601,-171.740277,11,9,2012
63.779601,-171.740277,25,7,2012
63.779601,-171.740277,31,8,2012
63.779601,-171.740277,30,9,2012
63.779601,-171.740277,7,10,2012
63.779601,-171.740277,30,8,2012
63.779601,-171.740277,16,11,2011
63.779601,-171.740277,,,
63.779601,-171.740277,4,10,2012
63.779601,-171.740277,,,
63.779601,-171.740277,16,10,2011
63.779601,-171.740277,16,9,2012
63.779601,-171.740277,2,9,2012
63.779601,-171.740277,,,
63.779601,-171.740277,20,11,2012
63.779601,-171.740277,13,10,2012
63.779601,-171.740277,,,
63.779601,-171.740277,18,10,2012
63.779601,-171.740277,,,
63.779601,-171.740277,15,10,2012
63.779601,-171.740277,1,11,2012
63.779601,-171.740277,7,10,2012
63.779601,-171.740277,5,11,2012
63.779601,-171.740277,7,11,2012
63.779601,-171.740277,11,9,2012
63.779601,-171.740277,14,8,2011
63.779601,-171.740277,9,8,2011
63.779601,-171.740277,13,8,2011
63.779601,-171.740277,11,9,2011
63.779601,-171.740277,3,10,2011
63.779601,-171.740277,19,9,2011
63.779601,-171.740277,8,9,2011
63.779601,-171.740277,16,9,2011
63.779601,-171.740277,7,12,2010
63.779601,-171.740277,,,
63.779601,-171.740277,3,10,2011
63.779601,-171.740277,15,9,2011
63.779601,-171.740277,12,9,2011
63.779601,-171.740277,8,8,2011
63.779601,-171.740277,20,9,2011
63.779601,-171.740277,10,10,2011
63.779601,-171.740277,22,9,2011
63.779601,-171.740277,6,10,2011
63.779601,-171.740277,7,10,2011
63.779601,-171.740277,24,9,2011
63.779601,-171.740277,29,9,2011
63.779601,-171.740277,1,3,2011
63.779601,-171.740277,22,3,2011
63.7797,-171.7411,9,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,6,2,1969
63.7797,-171.7411,9,2,1969
63.7797,-171.7411,8,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,8,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,8,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,6,2,1969
63.7797,-171.7411,6,2,1969
63.7797,-171.7411,6,2,1969
63.7797,-171.7411,5,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,8,2,1969
63.7797,-171.7411,3,2,1969
63.7797,-171.7411,5,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,5,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,7,2,1969
63.7797,-171.7411,3,2,1969
63.7797,-171.7411,1,1,1900
63.7797,-171.7411,27,10,1966
63.7797,-171.7411,10,11,1966
63.7797,-171.7411,23,10,1967
63.7797,-171.7411,25,10,1966
63.7797,-171.7411,22,10,1966
63.7797,-171.7411,21,10,1966
63.7797,-171.7411,9,11,1966
63.7797,-171.7411,21,10,1966
63.7797,-171.7411,1,1,1900
63.7797,-171.7411,27,10,1966
63.7797,-171.7411,29,11,1966
63.7797,-171.7411,22,10,1966
63.7797,-171.7411,29,11,1966
63.7797,-171.7411,9,6,1964
63.7797,-171.7411,7,6,1964
63.7797,-171.7411,6,6,1964
63.7797,-171.7411,9,6,1964
63.7797,-171.7411,28,4,1964
63.7797,-171.7411,3,6,1964
63.779722,-171.741111,15,5,2017
63.779722,-171.741111,17,1,2017
63.779722,-171.741111,31,12,2017
63.779722,-171.741111,31,12,2017
63.779722,-171.741111,3,8,2016
63.779722,-171.741111,27,6,2016
63.779722,-171.741111,9,5,2017
63.779722,-171.741111,15,8,2016
63.779722,-171.741111,7,6,2017
63.779722,-171.741111,1,6,2017
63.779722,-171.741111,17,5,2017
63.779722,-171.741111,31,12,2017
63.779722,-171.741111,8,6,2016
63.779722,-171.741111,29,6,2016
63.779722,-171.741111,4,6,2017
63.779722,-171.741111,31,5,2017
63.779722,-171.741111,14,6,2016
63.779722,-171.741111,3,8,2016
63.779722,-171.741111,18,5,2017
63.779722,-171.741111,4,9,2016
63.779722,-171.741111,8,6,2016
63.779722,-171.741111,25,5,2017
63.779722,-171.741111,2,8,2016
63.779722,-171.741111,31,12,2017
63.779722,-171.741111,20,5,2017
63.779722,-171.741111,30,8,2016
63.779722,-171.741111,17,5,2017
63.779722,-171.741111,31,12,2017
63.779722,-171.741111,6,9,2016
63.779722,-171.741111,2,6,2017
63.779722,-171.741111,14,6,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,3,8,2016
63.779722,-171.741111,2,9,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,21,9,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,17,1,2017
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,7,7,2015
63.779722,-171.741111,24,8,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,24,8,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,5,4,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,26,6,2016
63.779722,-171.741111,23,12,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,18,12,2016
63.779722,-171.741111,3,11,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,6,9,2016
63.779722,-171.741111,2,12,2016
63.779722,-171.741111,22,7,2016
63.779722,-171.741111,17,12,2016
63.779722,-171.741111,2,12,2016
63.779722,-171.741111,4,9,2016
63.779722,-171.741111,7,11,2016
63.779722,-171.741111,9,9,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,31,10,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,4,10,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,28,11,2016
63.779722,-171.741111,1,11,2016
63.779722,-171.741111,4,11,2016
63.779722,-171.741111,15,11,2016
63.779722,-171.741111,8,11,2016
63.779722,-171.741111,27,10,2016
63.779722,-171.741111,20,11,2016
63.779722,-171.741111,12,11,2016
63.779722,-171.741111,14,11,2016
63.779722,-171.741111,20,11,2016
63.779722,-171.741111,9,11,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,3,11,2016
63.779722,-171.741111,24,10,2016
63.779722,-171.741111,31,12,2016
63.779722,-171.741111,20,11,2016
63.779722,-171.741111,30,10,2016
